,113567.SH,123105.SZ,128145.SZ,128040.SZ,123060.SZ,123125.SZ,113525.SH,128029.SZ,123123.SZ,128022.SZ,128069.SZ,128015.SZ,110056.SH,123139.SZ,123110.SZ,113642.SH,110038.SH,128046.SZ,128073.SZ,123027.SZ,113635.SH,123137.SZ,118001.SH,113502.SH,123023.SZ,123062.SZ,123097.SZ,127048.SZ,113620.SH,123045.SZ,123086.SZ,123084.SZ,128139.SZ,123073.SZ,113548.SH,113630.SH,123070.SZ,113599.SH,128013.SZ,128107.SZ,110071.SH,127013.SZ,113541.SH,113568.SH,127003.SZ,113550.SH,118002.SH,113036.SH,123024.SZ,110066.SH,113026.SH,128093.SZ,128103.SZ,123111.SZ,128096.SZ,123042.SZ,128094.SZ,127011.SZ,128113.SZ,123043.SZ,128050.SZ,113034.SH,113009.SH,110034.SH,113536.SH,123053.SZ,113607.SH,113528.SH,123081.SZ,110051.SH,123074.SZ,113614.SH,113603.SH,123028.SZ,128057.SZ,113580.SH,123102.SZ,123069.SZ,110033.SH,110041.SH,128018.SZ,123047.SZ,123051.SZ,123068.SZ,113014.SH,113572.SH,123030.SZ,113612.SH,123079.SZ,128051.SZ,123094.SZ,113012.SH,113508.SH,123033.SZ,128064.SZ,113509.SH,123066.SZ,123007.SZ,113040.SH,113611.SH,128032.SZ,127023.SZ,113543.SH,123058.SZ,110065.SH,113041.SH,113559.SH,110031.SH,113564.SH,128126.SZ,113557.SH,110069.SH,113038.SH,128052.SZ,113029.SH,113590.SH,113592.SH,128028.SZ,113583.SH,127008.SZ,128112.SZ,128065.SZ,128010.SZ,123055.SZ,123017.SZ,128115.SZ,113587.SH,128110.SZ,113035.SH,113556.SH,113586.SH,113008.SH,113032.SH,113520.SH,128019.SZ,128104.SZ,128102.SZ,113562.SH,123026.SZ,113581.SH,123036.SZ,113553.SH,113555.SH,123032.SZ,113020.SH,113521.SH,128058.SZ,128099.SZ,113571.SH,128098.SZ,128067.SZ,128043.SZ,113028.SH,113544.SH,128092.SZ,113547.SH,113554.SH,123037.SZ,128084.SZ,110042.SH,113019.SH,123020.SZ,113031.SH,113514.SH,113518.SH,123041.SZ,128045.SZ,128086.SZ,113022.SH,123040.SZ,128088.SZ,113558.SH,128089.SZ,128059.SZ,113552.SH,128080.SZ,113551.SH,128077.SZ,128054.SZ,113515.SH,113511.SH,113503.SH,128012.SZ,113531.SH,123021.SZ,110050.SH,128055.SZ,113517.SH,128016.SZ,123019.SZ,113510.SH,113540.SH,110046.SH,123009.SZ,110054.SH,128038.SZ,123016.SZ,113539.SH,128061.SZ,113522.SH,113538.SH,128060.SZ,123003.SZ,113523.SH,128068.SZ,128020.SZ,113533.SH,110049.SH,110030.SH,113529.SH,113507.SH,128047.SZ,127009.SZ,123001.SZ,128027.SZ,127010.SZ,113015.SH,128024.SZ,110040.SH,113513.SH,113018.SH,123006.SZ,113506.SH,123008.SZ,113512.SH,110032.SH,113010.SH,123005.SZ,110039.SH,128011.SZ,128009.SZ,110035.SH,113501.SH,113007.SH,110023.SH,128007.SZ,128008.SZ,125089.SZ,126729.SZ,110029.SH,128002.SZ,128005.SZ,110012.SH,113006.SH,110011.SH,110019.SH,110028.SH,128006.SZ,110020.SH,113001.SH,110022.SH,110018.SH,110027.SH,113002.SH,110015.SH,110017.SH,127002.SZ,113005.SH,110025.SH,128004.SZ,110024.SH,113003.SH,128003.SZ,128001.SZ,110007.SH,110016.SH,125887.SZ,110003.SH,129031.SZ,125731.SZ,110009.SH
2017/7/20,,,,,,,,,,,,27.0821,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4136,,,,,,46.6801,,,,,,,,,,,,,,,,,,5.7681,17.9375,,,,,,,,,,,,,,,19.8831,,,,,,,,,,,,,29.1947,,,,,,,,,,,,,,,,130.5264,,,,,,,,,,,,,,,25.0096,,,,,,,,,45.7731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.9345,,,,,,,,,,,,,,,,,,,,,,,,,,28.4874,,,,,45.7826,,,,,,,,,,,,13.2817,51.9287,,,0.2634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/7/21,,,,,,,,,,,,30.0468,,,,,,,,,,,,,,,,,,,,,,,,,,,60.6339,,,,,,48.0387,,,,,,,,,,,,,,,,,,5.3367,17.4696,,,,,,,,,,,,,,,14.4736,,,,,,,,,,,,,31.6685,,,,,,,,,,,,,,,,132.6867,,,,,,,,,,,,,,,27.9324,,,,,,,,,44.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0953,,,,,,,,,,,,,,,,,,,,,,,,,,30.5113,,,,,47.0563,,,,,,,,,,,,12.648,52.7179,,,-0.4443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/7/24,,,,,,,,,,,,29.5489,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4474,,,,,,48.7554,,,,,,,,,,,,,,,,,,5.1597,18.3008,,,,,,,,,,,,,,,8.2136,,,,,,,,,,,,,32.4967,,,,,,,,,,,,,,,,129.9751,,,,,,,,,,,,,,,28.6424,,,,,,,,,45.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3335,,,,,,,,,,,,,,,,,,,,,,,,,,28.7912,,,,,46.6198,,,,,,,,,,,,10.9172,53.7141,,,-0.1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/7/25,,,,,,,,,,,,25.8549,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3932,,,,,,47.4317,,,,,,,,,,,,,,,,,,5.7465,15.5809,,,,,,,,,,,,,,,4.8119,,,,,,,,,,,,,31.8807,,,,,,,,,,,,,,,,132.8729,,,,,,,,,,,,,,,28.1365,,,,,,,,,43.2053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.6684,,,,,,,,,,,,,,,,,,,,,,,,,,28.7082,,,,,44.7839,,,,,,,,,,,,9.5629,52.9092,,,-0.3687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/7/26,,,,,,,,,,,,29.146,,,,,,,,,,,,,,,,,,,,,,,,,,,61.4924,,,,,,49.5452,,,,,,,,,,,,,,,,,,5.6099,15.0868,,,,,,,,,,,,,,,-1.1423,,,,,,,,,,,,,28.4384,,,,,,,,,,,,,,,,137.2197,,,,,,,,,,,,,,,29.5493,,,,,,,,,42.6083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5616,,,,,,,,,,,,,,,,,,,,,,,,,,29.7829,,,,,44.4832,,,,,,,,,,,,9.7061,53.5148,,,-0.1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/7/27,,,,,,,,,,,,25.0642,,,,,,,,,,,,,,,,,,,,,,,,,,,56.9139,,,,,,47.257,,,,,,,,,,,,,,,,,,5.0547,16.8678,,,,,,,,,,,,,,,-1.2179,,,,,,,,,,,,,29.6435,,,,,,,,,,,,,,,,134.0168,,,,,,,,,,,,,,,28.8194,,,,,,,,,43.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.557,,,,,,,,,,,,,,,,,,,,,,,,,,28.0522,,,,,40.9521,,,,,,,,,,,,12.1699,52.1376,,,-0.4453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/7/28,,,,,,,,,,,,25.5691,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0119,,,,,,42.6935,,,,,,,,,,,,,,,,,,4.6103,18.4202,,,,,,,,,,,,,,,-0.399,,,,,,,,,,,,,30.597,,,,,,,,,,,,,,,,134.789,,,,,,,,,,,,,,,25.123,,,,,,,,,46.8516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7545,,,,,,,,,,,,,,,,,,,,,,,,,,28.946,,,,,42.4265,,,,,,,,,,,,12.7742,52.7486,,,-0.2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/7/31,,,,,,,,,,,,27.5599,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8385,,,,,,45.2685,,,,,,,,,,,,,,,,,,5.4356,17.4211,,,,,,,,,,,,,,,-0.2641,,,,,,,,,,,,,32.3715,,,,,,,,,,,,,,,,134.2692,,,,,,,,,,,,,,,25.3024,,,,,,,,,48.3822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0244,,,,,,,,,,,,,,,,,,,,,,,,,,30.5128,,,,,43.3159,,,,,,,,,,,,11.0499,54.4167,,,-0.2242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/1,,,,,,,,,,,,28.7709,,,,,,,,,,,,,,,,,,,,,,,,,,,60.2565,,,,,,46.8752,,,,,,,,,,,,,,,,,,4.8179,17.6578,,,,,,,,,,,,,,,0.8101,,,,,,,,,,,,,34.4543,,,,,,,,,,,,,,,,137.1293,,,,,,,,,,,,,,,26.517,,,,,,,,,48.8521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.9924,,,,,,,,,,,,,,,,,,,,,,,,,,29.5811,,,,,44.0504,,,,,,,,,,,,9.2849,52.0121,,,-0.2472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/2,,,,,,,,,,,,31.0798,,,,,,,,,,,,,,,,,,,,,,,,,,,64.4306,,,,,,47.9801,,,,,,,,,,,,,,,,,,5.9127,18.261,,,,,,,,,,,,,,,-0.4565,,,,,,,,,,,,,34.1001,,,,,,,,,,,,,,,,140.4121,,,,,,,,,,,,,,,26.517,,,,,,,,,50.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7877,,,,,,,,,,,,,,,,,,,,,,,,,,29.851,,,,,45.2517,,,,,,,,,,,,11.7341,53.2519,,,0.0361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/3,,,,,,,,,,,,30.1328,,,,,,,,,,,,,,,,,,,,,,,,,,,65.7382,,,,,,48.2567,,,,,,,,,,,,,,,,,,4.2518,18.4874,,,,,,,,,,,,,,,1.2372,,,,,,,,,,,,,31.6428,,,,,,,,,,,,,,,,140.5896,,,,,,,,,,,,,,,26.517,,,,,,,,,52.5743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8622,,,,,,,,,,,,,,,,,,,,,,,,,,28.185,,,,,45.7765,,,,,,,,,,,,10.0525,54.4025,,,-0.2491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/4,,,,,,,,,,,,31.3701,,,,,,,,,,,,,,,,,,,,,,,,,,,66.1169,,,,,,48.797,,,,,,,,,,,,,,,,,,5.3523,19.2161,,,,,,,,,,,,,,,0.754,,,,,,,,,,,,,34.6735,,,,,,,,,,,,,,,,135.5825,,,,,,,,,,,,,,,26.517,,,,,,,,,50.8978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.8298,,,,,,,,,,,,,,,,,,,,,,,,,,30.4429,,,,,46.346,,,,,,,,,,,,7.4882,54.8049,,,-0.1366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/7,,,,,,,,,,,,29.2017,,,,,,,,,,,,,,,,,,,,,,,,,,,63.8067,,,,,,48.3987,,,,,,,,,,,,,,,,,,5.4517,19.2365,,,,,,,,,,,,,,,0.1744,,,,,,,,,,,,,33.1321,,,,,,,,,,,,,,,,137.4258,,,,,,,,,,,,,,,26.517,,,,,,,,,50.4413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0522,,,,,,,,,,,,,,,,,,,,,,,,,,31.8199,,,,,44.9309,,,,,,,,,,,,6.7227,53.5137,,,-0.4004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/8,,,,,,,,,,,,26.1868,,,,,,,,,,,,,,,,,,,,,,,,,,,63.9277,,,,,,46.9308,,,,,,,,,,,,,,,,,,5.2555,18.9898,,,,,,,,,,,,,,,0.9548,,,,,,,,,,,,,34.1075,,,,,,,,,,,,,,,,137.8352,,,,,,,,,,,,,,,27.2806,,,,,,,,,49.4899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.8735,,,,,,,,,,,,,,,,,,,,,,,,,,32.7061,,,,,43.6569,,,,,,,,,,,,8.149,52.5142,,,-0.5427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/9,,,,,,,,,,,,26.6485,,,,,,,,,,,,,,,,,,,,,,,,,,,63.3838,,,,,,47.521,,,,,,,,,,,,,,,,,,4.7916,17.6828,,,,,,,,,,,,,,,4.1216,,,,,,,,,,,,,31.1809,,,,,,,,,,,,,,,,137.8081,,,,,,,,,,,,,,,28.352,,,,,,,,,49.1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7131,,,,,,,,,,,,,,,,,,,,,,,,,,31.3246,,,,,42.7717,,,,,,,,,,,,6.9184,50.8149,,,0.1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/10,,,,,,,,,,,,27.256,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1308,,,,,,48.263,,,,,,,,,,,,,,,,,,4.1711,17.6818,,,,,,,,,,,,,,,3.3573,,,,,,,,,,,,,29.9227,,,,,,,,,,,,,,,,137.9492,,,,,,,,,,,,,,,29.3522,,,,,,,,,47.0338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6342,,,,,,,,,,,,,,,,,,,,,,,,,,32.3947,,,,,44.5496,,,,,,,,,,,,9.7476,51.1106,,,-1.9435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/11,,,,,,,,,,,,26.5722,,,,,,,,,,,,,,,,,,,,,,,,,,,63.6971,,,,,,49.3786,,,,,,,,,,,,,,,,,,3.387,15.2982,,,,,,,,,,,,,,,4.4437,,,,,,,,,,,,,33.1661,,,,,,,,,,,,,,,,138.5704,,,,,,,,,,,,,,,28.845,,,,,,,,,45.2672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5465,,,,,,,,,,,,,,,,,,,,,,,,,,34.5242,,,,,44.9186,,,,,,,,,,,,13.9364,52.3036,,,-0.6846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/14,,,,,,,,,,,,22.728,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3034,,,,,,50.3203,,,,,,,,,,,,,,,,,,4.4171,15.1319,,,,,,,,,,,,,,,4.3219,,,,,,,,,,,,,31.2498,,,,,,,,,,,,,,,,137.4202,,,,,,,,,,,,,,,26.2221,,,,,,,,,46.5374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.2261,,,,,,,,,,,,,,,,,,,,,,,,,,33.9513,,,,,42.1417,,,,,,,,,,,,12.7553,51.3673,,,-3.5732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/15,,,,,,,,,,,,23.6814,,,,,,,,,,,,,,,,,,,,,,,,,,,61.1161,,,,,,49.3096,,,,,,,,,,,,,,,,,,4.0332,16.3899,,,,,,,,,,,,,,,3.3437,,,,,,,,,,,,,34.8229,,,,,,,,,,,,,,,,137.3855,,,,,,,,,,,,,,,25.2027,,,,,,,,,47.0504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2978,,,,,,,,,,,,,,,,,,,,,,,,,,32.4414,,,,,39.8231,,,,,,,,,,,,13.5753,51.0181,,,-3.7067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/16,,,,,,,,,,,,22.9394,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4048,,,,,,48.3625,,,,,,,,,,,,,,,,,,5.0718,15.7684,,,,,,,,,,,,,,,4.335,,,,,,,,,,,,,33.2939,,,,,,,,,,,,,,,,133.0886,,,,,,,,,,,,,,,24.8359,,,,,,,,,49.3118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8595,,,,,,,,,,,,,,,,,,,,,,,,,,32.8611,,,,,39.7451,,,,,,,,,,,,13.234,50.7675,,,-3.1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/17,,,,,,,,,,,,20.2587,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5763,,,,,,47.4388,,,,,,,,,,,,,,,,,,2.8725,17.1922,,,,,,,,,,,,,,,-0.2482,,,,,,,,,,,,,32.3046,,,,,,,,,,,,,,,,129.5189,,,,,,,,,,,,,,,25.1009,,,,,,,,,49.1277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6869,,,,,,,,,,,,,,,,,,,,,,,,,,33.2411,,,,,38.2553,,,,,,,,,,,,12.6635,51.5869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/18,,,,,,,,,,,,22.8219,,,,,,,,,,,,,,,,,,,,,,,,,,,60.2628,,,,,,47.2031,,,,,,,,,,,,,,,,,,1.8019,17.5272,,,,,,,,,,,,,,,-1.1526,,,,,,,,,,,,,31.848,,,,,,,,,,,,,,,,130.3063,,,,,,,,,,,,,,,25.5804,,,,,,,,,49.1557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.2261,,,,,,,,,,,,,,,,,,,,,,,,,,30.9477,,,,,37.3898,,,,,,,,,,,,13.0858,50.1788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/21,,,,,,,,,,,,22.4691,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9049,,,,,,46.5485,,,,,,,,,,,,,,,,,,2.1972,16.4093,,,,,,,,,,,,,,,-0.0401,,,,,,,,,,,,,31.5256,,,,,,,,,,,,,,,,129.236,,,,,,,,,,,,,,,24.5733,,,,,,,,,47.7231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2388,,,,,,,,,,,,,,,,,,,,,,,,,,31.5912,,,,,37.4962,,,,,,,,,,,,13.0687,50.1506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/22,,,,,,,,,,,,23.5068,,,,,,,,,,,,,,,,,,,,,,,,,,,59.694,,,,,,47.6405,,,,,,,,,,,,,,,,,,2.8918,13.9379,,,,,,,,,,,,,,,-0.2431,,,,,,,,,,,,,31.6851,,,,,,,,,,,,,,,,132.0129,,,,,,,,,,,,,,,25.791,,,,,,,,,44.2834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.5315,,,,,,,,,,,,,,,,,,,,,,,,,,31.7445,,,,,37.7004,,,,,,,,,,,,13.565,50.6654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/23,,,,,,,,,,,,22.8099,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1855,,,,,,48.6369,,,,,,,,,,,,,,,,,,3.337,14.4273,,,,,,,,,,,,,,,0.3493,,,,,,,,,,,,,35.7123,,,,,,,,,,,,,,,,129.6143,,,,,,,,,,,,,,,26.1128,,,,,,,,,46.2439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2611,,,,,,,,,,,,,,,,,,,,,,,,,,33.081,,,,,37.9969,,,,,,,,,,,,14.8013,50.5806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/24,,,,,,,,,,,,24.7971,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6476,,,,,,48.4475,,,,,,,,,,,,,,,,,,3.8958,14.358,,,,,,,,,,,,,,,-0.0735,,,,,,,,,,,,,34.4869,,,,,,,,,,,,,,,,131.2489,,,,,,,,,,,,,,,24.2839,,,,,,,,,49.0714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.9818,,,,,,,,,,,,,,,,,,,,,,,,,,33.0622,,,,,37.323,,,,,,,,,,,,14.0495,52.0619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/25,,,,,,,,,,,,24.4096,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3606,,,,,,47.0711,,,,,,,,,,,,,,,,,,4.3678,14.2011,,,,,,,,,,,,,,,3.5686,,,,,,,,,,,,,32.9094,,,,,,,,,,,,,,,,129.5287,,,,,,,,,,,,,,,25.2104,,,,,,,,,49.0295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.3692,,,,,,,,,,,,,,,,,,,,,,,,,,32.5907,,,,,37.3594,,,,,,,,,,,,13.7795,51.4084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/28,,,,,,,,,,,,24.205,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4643,,,,,,46.3739,,,,,,,,,,,,,,,,,,5.7031,14.496,,,,,,,,,,,,,,,0.8233,,,,,,,,,,,,,33.8159,,,,,,,,,,,,,,,,126.5814,,,,,,,,,,,,,,,25.3946,,,,,,,,,49.3365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.7827,,,,,,,,,,,,,,,,,,,,,,,,,,32.2952,,,,,36.5957,,,,,,,,,,,,12.3037,51.0121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/29,,,,,,,,,,,,24.4993,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3521,,,,,,46.8162,,,,,,,,,,,,,,,,,,4.5715,16.5515,,,,,,,,,,,,,,,-0.9812,,,,,,,,,,,,,33.76,,,,,,,,,,,,,,,,128.6356,,,,,,,,,,,,,,,27.7426,,,,,,,,,49.0717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4468,,,,,,,,,,,,,,,,,,,,,,,,,,32.4699,,,,,38.1408,,,,,,,,,,,,12.1884,51.2412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/30,,,,,,,,,,,,22.5119,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3379,,,,,,46.2789,,,,,,,,,,,,,,,,,,4.0406,14.2623,,,,,,,,,,,,,,,-0.2921,,,,,,,,,,,,,32.6784,,,,,,,,,,,,,,,,130.0573,,,,,,,,,,,,,,,27.317,,,,,,,,,48.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.561,,,,,,,,,,,,,,,,,,,,,,,,,,33.1742,,,,,36.1174,,,,,,,,,,,,13.7585,50.8119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/31,,,,,,,,,,,,22.1741,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9508,,,,,,46.2098,,,,,,,,,,,,,,,,,,6.4728,13.543,,,,,,,,,,,,,,,0.6314,,,,,,,,,,,,,33.7032,,,,,,,,,,,,,,,,129.4208,,,,,,,,,,,,,,,28.3676,,,,,,,,,40.6105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.78,,,,,,,,,,,,,,,,,,,,,,,,,,34.3225,,,,,36.2975,,,,,,,,,,,,16.0223,51.5857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/9/1,,,,,,,,,,,,20.6199,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6931,,,,,,45.8912,,,,,,,,,,,,,,,,,,6.3214,15.0347,,,,,,,,,,,,,,,1.0262,,,,,,,,,,,,,31.764,,,,,,,,,,,,,,,,126.1448,,,,,,,,,,,,,,,29.2878,,,,,,,,,42.9275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.437,,,,,,,,,,,,,,,,,,,,,,,,,,34.766,,,,,36.4239,,,,,,,,,,,,16.8062,51.8717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/9/4,,,,,,,,,,,,19.6729,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6985,,,,,,45.1801,,,,,,,,,,,,,,,,,,5.2109,15.5301,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,32.0292,,,,,,,,,,,,,,,,122.8242,,,,,,,,,,,,,,,25.6492,,,,,,,,,43.7351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.743,,,,,,,,,,,,,,,,,,,,,,,,,,35.0098,,,,,34.5441,,,,,,,,,,,,17.3185,51.9751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/9/5,,,,,,,,,,,,24.2351,,,,,,,,,,,,,,,,,,,,,,,,,,,61.8726,,,,,,46.1674,,,,,,,,,,,,,,,,,,5.4172,16.5746,,,,,,,,,,,,,,,0.9482,,,,,,,,,,,,,32.0869,,,,,,,,,,,,,,,,127.4511,,,,,,,,,,,,,,,27.0625,,,,,,,,,45.7764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9594,,,,,,,,,,,,,,,,,,,,,,,,,,34.4385,,,,,31.986,,,,,,,,,,,,17.5552,52.7127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/9/6,,,,,,,,,,,,22.5984,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5902,,,,,,46.7454,,,,,,,,,,,,,,,,,,4.2697,15.6957,,,,,,,,,,,,,,,3.2168,,,,,,,,,,,,,29.7591,,,,,,,,,,,,,,,,127.0504,,,,,,,,,,,,,,,24.3321,,,,,,,,,45.2172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.1634,,,,,,,,,,,,,,,,,,,,,,,,,,35.2825,,,,,34.0308,,,,,,,,,,,,17.6393,53.5136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/9/7,,,,,,,,,,,,23.1908,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5921,,,,,,46.0035,,,,,,,,,,,,,,,,,,3.8802,14.5547,,,,,,,,,,,,,,,4.55,,,,,,,,,,,,,31.435,,,,,,,,,,,,,,,,131.514,,,,,,,,,,,,,,,26.165,,,,,,,,,44.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9344,,,,,,,,,,,,,,,,,,,,,,,,,,34.3085,,,,,31.9132,,,,,,,,,,,,17.9633,54.3572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
